date,result,fighter,fighter2,division,stance,stance2,method,total_comp_time,round,time,knockdowns,sub_attempts,reversals,control,takedowns_landed,takedowns_attempts,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,head_strikes_landed,head_strikes_attempts,body_strikes_landed,body_strikes_attempts,leg_strikes_landed,leg_strikes_attempts,distance_strikes_landed,distance_strikes_attempts,clinch_strikes_landed,clinch_strikes_attempts,ground_strikes_landed,ground_strikes_attempts,takedowns_accuracy,sig_strikes_accuracy,total_strikes_accuracy,head_strikes_accuracy,body_strikes_accuracy,leg_strikes_accuracy,distance_strikes_accuracy,clinch_strikes_accuracy,ground_strikes_accuracy,takedowns_def,sig_strikes_def,total_strikes_def,sub_attempts_per_min,takedowns_landed_per_min,takedowns_attempts_per_min,sig_strikes_landed_per_min,sig_strikes_attempts_per_min,total_strikes_landed_per_min,total_strikes_attempts_per_min,head_strikes_landed_per_min,head_strikes_attempts_per_min,body_strikes_landed_per_min,body_strikes_attempts_per_min,leg_strikes_landed_per_min,leg_strikes_attempts_per_min,distance_strikes_landed_per_min,distance_strikes_attempts_per_min,clinch_strikes_landed_per_min,clinch_strikes_attempts_per_min,ground_strikes_landed_per_min,ground_strikes_attempts_per_min,stance2,knockdowns2,sub_attempts2,reversals2,control2,takedowns_landed2,takedowns_attempts2,sig_strikes_landed2,sig_strikes_attempts2,total_strikes_landed2,total_strikes_attempts2,head_strikes_landed2,head_strikes_attempts2,body_strikes_landed2,body_strikes_attempts2,leg_strikes_landed2,leg_strikes_attempts2,distance_strikes_landed2,distance_strikes_attempts2,clinch_strikes_landed2,clinch_strikes_attempts2,ground_strikes_landed2,ground_strikes_attempts2,takedowns_accuracy2,total_strikes_accuracy2,sig_strikes_accuracy2,head_strikes_accuracy2,body_strikes_accuracy2,leg_strikes_accuracy2,distance_strikes_accuracy2,clinch_strikes_accuracy2,ground_strikes_accuracy2,takedowns_def2,sig_strikes_def2,total_strikes_def2,sub_attempts_per_min2,takedowns_landed_per_min2,takedowns_attempts_per_min2,sig_strikes_landed_per_min2,sig_strikes_attempts_per_min2,total_strikes_landed_per_min2,total_strikes_attempts_per_min2,head_strikes_landed_per_min2,head_strikes_attempts_per_min2,body_strikes_landed_per_min2,body_strikes_attempts_per_min2,leg_strikes_landed_per_min2,leg_strikes_attempts_per_min2,distance_strikes_landed_per_min2,distance_strikes_attempts_per_min2,clinch_strikes_landed_per_min2,clinch_strikes_attempts_per_min2,ground_strikes_landed_per_min2,ground_strikes_attempts_per_min2,year,FOTN,gender
7/18/2020,1,Jack Hermansson,Kelvin Gastelum,Middleweight,Orthodox,Southpaw,SUB,78,1,1:18,0,1,0,0,0,1,2,4,2,4,0,1,0,1,2,2,2,4,0,0,0,0,0,50,50,0,0,100,50,0,0,0,100,80,0.769230769,0,0.769230769,1.538461538,3.076923077,1.538461538,3.076923077,0,0.769230769,0,0.769230769,1.538461538,1.538461538,1.538461538,3.076923077,0,0,0,0,Southpaw,0,0,0,33,1,1,0,3,1,5,0,1,0,2,0,0,0,3,0,0,0,0,100,20,0,0,0,0,0,0,0,100,50,50,0,0.769230769,0.769230769,0,2.307692308,0.769230769,3.846153846,0,0.769230769,0,1.538461538,0,0,0,2.307692308,0,0,0,0,2020,No,Men
7/18/2020,1,Deiveson Figueiredo,Joseph Benavidez,Flyweight,Orthodox,Southpaw,SUB,288,1,4:48,2,4,0,143,0,0,35,40,40,45,31,36,4,4,0,0,12,16,0,0,23,24,0,87.5,88.88888889,86.11111111,100,0,75,0,95.83333333,100,35.71428571,33.33333333,0.833333333,0,0,7.291666667,8.333333333,8.333333333,9.375,6.458333333,7.5,0.833333333,0.833333333,0,0,2.5,3.333333333,0,0,4.791666667,5,Southpaw,0,0,0,0,0,0,18,28,22,33,8,15,5,7,5,6,18,28,0,0,0,0,0,66.66666667,64.28571429,53.33333333,71.42857143,83.33333333,64.28571429,0,0,100,12.5,11.11111111,0,0,0,3.75,5.833333333,4.583333333,6.875,1.666666667,3.125,1.041666667,1.458333333,1.041666667,1.25,3.75,5.833333333,3.75,0,0,0,2020,No,Men
7/25/2020,1,Nathaniel Wood,John Castaneda,Bantamweight,Orthodox,Switch,U-DEC,900,3,5:00,0,0,0,49,1,3,131,232,136,240,59,143,14,22,58,67,123,221,8,11,0,0,33.33333333,56.46551724,56.66666667,41.25874126,63.63636364,86.56716418,55.6561086,72.72727273,0,100,57.69230769,53.19148936,0,0.066666667,0.2,8.733333333,15.46666667,9.066666667,16,3.933333333,9.533333333,0.933333333,1.466666667,3.866666667,4.466666667,8.2,14.73333333,0.533333333,0.733333333,0,0,Switch,0,0,0,11,0,0,55,130,66,141,35,108,6,7,14,15,53,128,2,2,0,0,0,46.80851064,42.30769231,32.40740741,85.71428571,93.33333333,41.40625,100,0,66.66666667,43.53448276,43.33333333,0,0,0.066666667,3.666666667,8.666666667,4.4,9.4,2.333333333,7.2,0.4,0.466666667,0.933333333,1,3.533333333,8.533333333,3.533333333,0.133333333,0,0,2020,No,Men
7/25/2020,1,Ramazan Emeev,Niklas Stolze,Welterweight,Southpaw,Switch,U-DEC,900,3,5:00,0,2,0,410,4,12,29,67,67,114,22,59,5,5,2,3,19,54,7,9,3,4,33.33333333,43.28358209,58.77192982,37.28813559,100,66.66666667,35.18518519,77.77777778,75,0,58.33333333,51.76470588,0.133333333,0.266666667,0.8,1.933333333,4.466666667,4.466666667,7.6,1.466666667,3.933333333,0.333333333,0.333333333,0.133333333,0.2,1.266666667,3.6,0.466666667,0.6,0.2,0.266666667,Switch,0,0,0,21,1,1,30,72,41,85,13,42,3,7,14,23,27,66,1,3,2,3,100,48.23529412,41.66666667,30.95238095,42.85714286,60.86956522,40.90909091,33.33333333,66.66666667,66.66666667,56.71641791,41.22807018,0,0.066666667,0.066666667,2,4.8,2.733333333,5.666666667,0.866666667,2.8,0.2,0.466666667,0.933333333,1.533333333,1.8,4.4,1.8,0.2,0.133333333,0.2,2020,No,Men
7/25/2020,1,Pannie Kianzad,Bethe Correia,Women's Bantamweight,Orthodox,Orthodox,U-DEC,900,3,5:00,0,0,0,5,0,0,103,199,106,205,76,168,10,14,17,17,97,191,6,8,0,0,0,51.75879397,51.70731707,45.23809524,71.42857143,100,50.78534031,75,0,80,60.83916084,53.37078652,0,0,0,6.866666667,13.26666667,7.066666667,13.66666667,5.066666667,11.2,0.666666667,0.933333333,1.133333333,1.133333333,6.466666667,12.73333333,0.4,0.533333333,0,0,Orthodox,0,0,0,121,1,1,56,143,83,178,40,117,14,20,2,6,46,126,9,15,1,2,20,46.62921348,39.16083916,34.18803419,70,33.33333333,36.50793651,60,50,100,48.24120603,48.29268293,0,0.066666667,0.333333333,3.733333333,9.533333333,5.533333333,11.86666667,2.666666667,7.8,0.933333333,1.333333333,0.133333333,0.4,3.066666667,8.4,3.066666667,1,0.066666667,0.133333333,2020,No,Women
7/25/2020,1,Tanner Boser,Raphael Pessoa,Heavyweight,Orthodox,Orthodox,KO/TKO,456,2,2:36,0,0,0,6,0,0,43,60,43,60,15,31,7,7,21,22,34,48,0,0,9,12,0,71.66666667,71.66666667,48.38709677,100,95.45454545,70.83333333,0,75,100,66.66666667,64.86486486,0,0,0,5.657894737,7.894736842,5.657894737,7.894736842,1.973684211,4.078947368,0.921052632,0.921052632,2.763157895,2.894736842,4.473684211,6.315789474,0,0,1.184210526,1.578947368,Orthodox,0,0,0,0,0,0,12,36,13,37,6,28,2,2,4,6,12,35,0,1,0,0,0,35.13513514,33.33333333,21.42857143,100,66.66666667,34.28571429,0,0,100,28.33333333,28.33333333,0,0,0.131578947,1.578947368,4.736842105,1.710526316,4.868421053,0.789473684,3.684210526,0.263157895,0.263157895,0.526315789,0.789473684,1.578947368,4.605263158,1.578947368,0.131578947,0,0,2020,No,Men
7/25/2020,1,Movsar Evloev,Mike Grundy,Featherweight,Orthodox,Orthodox,U-DEC,900,3,5:00,0,0,0,48,0,0,79,150,96,173,53,120,13,14,13,16,72,142,7,8,0,0,0,52.66666667,55.49132948,44.16666667,92.85714286,81.25,50.70422535,87.5,0,60,69.6969697,68.75,0,0,0,5.266666667,10,6.4,11.53333333,3.533333333,8,0.866666667,0.933333333,0.866666667,1.066666667,4.8,9.466666667,0.466666667,0.533333333,0,0,Orthodox,0,1,0,155,6,6,20,66,25,80,11,53,9,12,0,1,18,64,1,1,1,1,40,31.25,30.3030303,20.75471698,75,0,28.125,100,100,100,47.33333333,44.50867052,0.066666667,0.4,1,1.333333333,4.4,1.666666667,5.333333333,0.733333333,3.533333333,0.6,0.8,0,0.066666667,1.2,4.266666667,1.2,0.066666667,0.066666667,0.066666667,2020,No,Men
7/25/2020,1,Tom Aspinall,Jake Collier,Heavyweight,Orthodox,Orthodox,KO/TKO,45,1,0:45,1,0,0,2,0,0,10,10,10,10,7,7,1,1,2,2,9,9,0,0,1,1,0,100,100,100,100,100,100,0,100,100,66.66666667,66.66666667,0,0,0,13.33333333,13.33333333,13.33333333,13.33333333,9.333333333,9.333333333,1.333333333,1.333333333,2.666666667,2.666666667,12,12,0,0,1.333333333,1.333333333,Orthodox,0,0,0,0,0,0,3,9,3,9,1,7,0,0,2,2,3,9,0,0,0,0,0,33.33333333,33.33333333,14.28571429,0,100,33.33333333,0,0,100,0,0,0,0,0,4,12,4,12,1.333333333,9.333333333,0,0,2.666666667,2.666666667,4,12,4,0,0,0,2020,No,Men
7/25/2020,1,Francisco Trinaldo,Jai Herbert,Lightweight,Southpaw,Orthodox,KO/TKO,690,3,1:30,1,2,1,198,2,3,30,58,37,66,15,35,7,14,8,9,19,45,3,4,8,9,66.66666667,51.72413793,56.06060606,42.85714286,50,88.88888889,42.22222222,75,88.88888889,100,70,58.88888889,0.173913043,0.173913043,0.260869565,2.608695652,5.043478261,3.217391304,5.739130435,1.304347826,3.043478261,0.608695652,1.217391304,0.695652174,0.782608696,1.652173913,3.913043478,0.260869565,0.347826087,0.695652174,0.782608696,Orthodox,1,0,0,200,0,0,21,70,37,90,15,63,4,5,2,2,16,61,5,6,0,3,0,41.11111111,30,23.80952381,80,100,26.2295082,83.33333333,0,33.33333333,48.27586207,43.93939394,0,0,0,1.826086957,6.086956522,3.217391304,7.826086957,1.304347826,5.47826087,0.347826087,0.434782609,0.173913043,0.173913043,1.391304348,5.304347826,1.391304348,0.52173913,0,0.260869565,2020,No,Men
7/25/2020,1,Khamzat Chimaev,Rhys McKee,Welterweight,Orthodox,Orthodox,KO/TKO,189,1,3:09,0,1,0,179,1,2,40,62,68,98,40,62,0,0,0,0,0,1,0,0,40,61,50,64.51612903,69.3877551,64.51612903,0,0,0,0,65.57377049,100,100,100,0.317460317,0.317460317,0.634920635,12.6984127,19.68253968,21.58730159,31.11111111,12.6984127,19.68253968,0,0,0,0,0,0.317460317,0,0,12.6984127,19.36507937,Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,35.48387097,30.6122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,No,Men
7/25/2020,1,Alex Oliveira,Peter Sobotta,Welterweight,Orthodox,Southpaw,U-DEC,900,3,5:00,1,0,0,26,0,0,45,93,48,96,19,51,16,29,10,13,37,85,7,7,1,1,0,48.38709677,50,37.25490196,55.17241379,76.92307692,43.52941176,100,100,100,56.71641791,55.88235294,0,0,0,3,6.2,3.2,6.4,1.266666667,3.4,1.066666667,1.933333333,0.666666667,0.866666667,2.466666667,5.666666667,0.466666667,0.466666667,0.066666667,0.066666667,Southpaw,0,0,0,47,0,0,29,67,30,68,13,46,7,11,9,10,29,67,0,0,0,0,0,44.11764706,43.28358209,28.26086957,63.63636364,90,43.28358209,0,0,100,51.61290323,50,0,0,0.2,1.933333333,4.466666667,2,4.533333333,0.866666667,3.066666667,0.466666667,0.733333333,0.6,0.666666667,1.933333333,4.466666667,1.933333333,0,0,0,2020,No,Men
7/25/2020,1,Paul Craig,Gadzhimurad Antigulov,Light Heavyweight,Orthodox,Orthodox,SUB,126,1,2:06,0,1,0,0,0,0,2,5,4,7,2,5,0,0,0,0,2,5,0,0,0,0,0,40,57.14285714,40,0,0,40,0,0,50,31.25,27.27272727,0.476190476,0,0,0.952380952,2.380952381,1.904761905,3.333333333,0.952380952,2.380952381,0,0,0,0,0.952380952,2.380952381,0,0,0,0,Orthodox,0,0,0,101,1,1,11,16,16,22,9,14,2,2,0,0,1,2,0,0,10,14,50,72.72727273,68.75,64.28571429,100,0,50,0,71.42857143,100,60,42.85714286,0,0.476190476,0.952380952,5.238095238,7.619047619,7.619047619,10.47619048,4.285714286,6.666666667,0.952380952,0.952380952,0,0,0.476190476,0.952380952,0.476190476,0,4.761904762,6.666666667,2020,No,Men
7/25/2020,1,Carla Esparza,Marina Rodriguez,Women's Strawweight,Orthodox,Orthodox,S-DEC,900,3,5:00,0,1,0,534,5,9,33,60,118,152,29,56,3,3,1,1,4,16,1,1,28,43,55.55555556,55,77.63157895,51.78571429,100,100,25,100,65.11627907,100,47.36842105,29.45736434,0.066666667,0.333333333,0.6,2.2,4,7.866666667,10.13333333,1.933333333,3.733333333,0.2,0.2,0.066666667,0.066666667,0.266666667,1.066666667,0.066666667,0.066666667,1.866666667,2.866666667,Orthodox,0,0,0,64,0,0,40,76,91,129,34,70,0,0,6,6,15,38,0,1,25,37,0,70.54263566,52.63157895,48.57142857,0,100,39.47368421,0,67.56756757,44.44444444,45,22.36842105,0,0,0,2.666666667,5.066666667,6.066666667,8.6,2.266666667,4.666666667,0,0,0.4,0.4,1,2.533333333,1,0.066666667,1.666666667,2.466666667,2020,No,Women
7/25/2020,1,Fabricio Werdum,Alexander Gustafsson,Heavyweight,Orthodox,Orthodox,SUB,150,1,2:30,0,1,0,66,1,2,4,5,4,5,1,2,0,0,3,3,3,4,0,0,1,1,50,80,80,50,0,100,75,0,100,100,42.10526316,36.36363636,0.4,0.4,0.8,1.6,2,1.6,2,0.4,0.8,0,0,1.2,1.2,1.2,1.6,0,0,0.4,0.4,Orthodox,0,0,0,12,0,0,11,19,14,22,9,15,2,4,0,0,4,12,0,0,7,7,0,63.63636364,57.89473684,60,50,0,33.33333333,0,100,50,20,20,0,0,0,4.4,7.6,5.6,8.8,3.6,6,0.8,1.6,0,0,1.6,4.8,1.6,0,2.8,2.8,2020,No,Men
7/25/2020,1,Mauricio Rua,Rogerio Nogueira,Light Heavyweight,Orthodox,Southpaw,S-DEC,900,3,5:00,0,0,0,177,2,4,54,103,78,129,27,72,11,14,16,17,45,91,6,6,3,6,50,52.42718447,60.46511628,37.5,78.57142857,94.11764706,49.45054945,100,50,100,54,41.86046512,0,0.133333333,0.266666667,3.6,6.866666667,5.2,8.6,1.8,4.8,0.733333333,0.933333333,1.066666667,1.133333333,3,6.066666667,0.4,0.4,0.2,0.4,Southpaw,0,0,0,81,0,0,46,100,75,129,39,91,7,9,0,0,41,95,1,1,4,4,0,58.13953488,46,42.85714286,77.77777778,0,43.15789474,100,100,50,47.57281553,39.53488372,0,0,0,3.066666667,6.666666667,5,8.6,2.6,6.066666667,0.466666667,0.6,0,0,2.733333333,6.333333333,2.733333333,0.066666667,0.266666667,0.266666667,2020,No,Men
7/25/2020,1,Robert Whittaker,Darren Till,Middleweight,Orthodox,Southpaw,U-DEC,1500,5,5:00,1,0,0,149,2,13,69,157,100,188,32,116,7,10,30,31,57,139,7,11,5,7,15.38461538,43.94904459,53.19148936,27.5862069,70,96.77419355,41.00719424,63.63636364,71.42857143,100,58.58585859,53.7037037,0,0.08,0.52,2.76,6.28,4,7.52,1.28,4.64,0.28,0.4,1.2,1.24,2.28,5.56,0.28,0.44,0.2,0.28,Southpaw,0,0,0,35,0,0,41,99,50,108,29,86,7,8,5,5,31,87,7,9,3,3,0,46.2962963,41.41414141,33.72093023,87.5,100,35.63218391,77.77777778,100,84.61538462,56.05095541,46.80851064,0,0,0,1.64,3.96,2,4.32,1.16,3.44,0.28,0.32,0.2,0.2,1.24,3.48,1.24,0.36,0.12,0.12,2020,No,Men
8/1/2020,1,Jamall Emmers,Vince Cachero,Featherweight,Orthodox,Orthodox,U-DEC,900,3,5:00,0,0,0,347,5,7,103,196,113,209,58,143,37,44,8,9,78,164,23,30,2,2,71.42857143,52.55102041,54.06698565,40.55944056,84.09090909,88.88888889,47.56097561,76.66666667,100,100,50,39.80099502,0,0.333333333,0.466666667,6.866666667,13.06666667,7.533333333,13.93333333,3.866666667,9.533333333,2.466666667,2.933333333,0.533333333,0.6,5.2,10.93333333,1.533333333,2,0.133333333,0.133333333,Orthodox,0,0,0,28,0,0,76,152,121,201,58,127,10,15,8,10,62,132,11,17,3,3,0,60.19900498,50,45.66929134,66.66666667,80,46.96969697,64.70588235,100,28.57142857,47.44897959,45.93301435,0,0,0.133333333,5.066666667,10.13333333,8.066666667,13.4,3.866666667,8.466666667,0.666666667,1,0.533333333,0.666666667,4.133333333,8.8,4.133333333,1.133333333,0.2,0.2,2020,No,Men
8/1/2020,1,Nate Maness,Johnny Munoz,Featherweight,Orthodox,Orthodox,U-DEC,900,3,5:00,0,0,0,89,1,1,21,50,158,194,9,37,12,13,0,0,7,34,14,16,0,0,100,42,81.44329897,24.32432432,92.30769231,0,20.58823529,87.5,0,87.5,37.17948718,23.21428571,0,0.066666667,0.066666667,1.4,3.333333333,10.53333333,12.93333333,0.6,2.466666667,0.8,0.866666667,0,0,0.466666667,2.266666667,0.933333333,1.066666667,0,0,Orthodox,0,1,0,582,2,2,49,78,129,168,18,34,25,36,6,8,16,40,20,21,13,17,12.5,76.78571429,62.82051282,52.94117647,69.44444444,75,40,95.23809524,76.47058824,0,58,18.55670103,0.066666667,0.133333333,1.066666667,3.266666667,5.2,8.6,11.2,1.2,2.266666667,1.666666667,2.4,0.4,0.533333333,1.066666667,2.666666667,1.066666667,1.4,0.866666667,1.133333333,2020,No,Men
8/1/2020,1,Jonathan Martinez,Frankie Saenz,Bantamweight,Southpaw,Orthodox,KO/TKO,657,3,0:57,3,0,0,45,1,1,79,133,88,143,48,90,28,40,3,3,57,107,3,4,19,22,100,59.39849624,61.53846154,53.33333333,70,100,53.27102804,75,86.36363636,75,45.83333333,38.82352941,0,0.091324201,0.091324201,7.214611872,12.14611872,8.03652968,13.05936073,4.383561644,8.219178082,2.557077626,3.652968037,0.273972603,0.273972603,5.205479452,9.771689498,0.273972603,0.365296804,1.735159817,2.00913242,Orthodox,0,0,0,70,1,1,39,72,52,85,12,43,8,10,19,19,30,63,9,9,0,0,25,61.17647059,54.16666667,27.90697674,80,100,47.61904762,100,0,0,40.60150376,38.46153846,0,0.091324201,0.365296804,3.561643836,6.575342466,4.748858447,7.762557078,1.095890411,3.926940639,0.730593607,0.913242009,1.735159817,1.735159817,2.739726027,5.753424658,2.739726027,0.821917808,0,0,2020,No,Men
8/1/2020,1,Bobby Green,Lando Vannata,Lightweight,Orthodox,Orthodox,U-DEC,900,3,5:00,1,0,0,185,3,3,115,195,136,219,67,135,20,30,28,30,89,160,11,12,15,23,100,58.97435897,62.10045662,49.62962963,66.66666667,93.33333333,55.625,91.66666667,65.2173913,50,57.48031496,53.95683453,0,0.2,0.2,7.666666667,13,9.066666667,14.6,4.466666667,9,1.333333333,2,1.866666667,2,5.933333333,10.66666667,0.733333333,0.8,1,1.533333333,Orthodox,0,0,0,27,1,1,54,127,64,139,31,99,16,21,7,7,45,115,9,12,0,0,50,46.04316547,42.51968504,31.31313131,76.19047619,100,39.13043478,75,0,0,41.02564103,37.89954338,0,0.066666667,0.133333333,3.6,8.466666667,4.266666667,9.266666667,2.066666667,6.6,1.066666667,1.4,0.466666667,0.466666667,3,7.666666667,3,0.8,0,0,2020,Yes,Men
8/1/2020,1,Vicente Luque,Randy Brown,Welterweight,Orthodox,Orthodox,KO/TKO,596,2,4:56,2,0,0,66,0,0,64,122,76,134,33,88,5,6,26,28,56,111,3,3,5,8,0,52.45901639,56.71641791,37.5,83.33333333,92.85714286,50.45045045,100,62.5,50,54.13533835,52.17391304,0,0,0,6.44295302,12.28187919,7.651006711,13.48993289,3.322147651,8.859060403,0.503355705,0.604026846,2.617449664,2.818791946,5.637583893,11.17449664,0.302013423,0.302013423,0.503355705,0.805369128,Orthodox,0,0,0,52,1,1,61,133,66,138,35,102,13,18,13,13,53,122,8,10,0,1,50,47.82608696,45.86466165,34.31372549,72.22222222,100,43.44262295,80,0,100,47.54098361,43.28358209,0,0.100671141,0.201342282,6.140939597,13.38926174,6.644295302,13.89261745,3.523489933,10.26845638,1.308724832,1.812080537,1.308724832,1.308724832,5.33557047,12.28187919,5.33557047,1.006711409,0,0.100671141,2020,No,Men
8/1/2020,1,Jennifer Maia,Joanne Wood,Women's Flyweight,Orthodox,Orthodox,SUB,269,1,4:29,0,1,0,0,0,0,20,37,31,49,16,32,3,4,1,1,18,35,2,2,0,0,0,54.05405405,63.26530612,50,75,100,51.42857143,100,0,0,46.93877551,42.10526316,0.223048327,0,0,4.460966543,8.252788104,6.914498141,10.92936803,3.568773234,7.137546468,0.669144981,0.892193309,0.223048327,0.223048327,4.014869888,7.80669145,0.446096654,0.446096654,0,0,Orthodox,0,0,0,131,1,1,26,49,33,57,6,25,9,9,11,15,24,45,0,1,2,3,100,57.89473684,53.06122449,24,100,73.33333333,53.33333333,0,66.66666667,100,45.94594595,36.73469388,0,0.223048327,0.223048327,5.799256506,10.92936803,7.360594796,12.71375465,1.338289963,5.576208178,2.007434944,2.007434944,2.453531599,3.345724907,5.353159851,10.03717472,5.353159851,0.223048327,0.446096654,0.669144981,2020,No,Women
8/1/2020,1,Derek Brunson,Edmen Shahbazyan,Middleweight,Southpaw,Orthodox,KO/TKO,626,3,0:26,0,0,0,186,4,8,88,145,107,164,58,106,15,21,15,18,53,95,9,17,26,33,50,60.68965517,65.24390244,54.71698113,71.42857143,83.33333333,55.78947368,52.94117647,78.78787879,100,51.38888889,49.33333333,0,0.383386581,0.766773163,8.434504792,13.89776358,10.25559105,15.71884984,5.559105431,10.15974441,1.437699681,2.012779553,1.437699681,1.725239617,5.079872204,9.10543131,0.862619808,1.629392971,2.49201278,3.162939297,Orthodox,0,0,0,3,0,0,35,72,38,75,17,50,18,22,0,0,26,63,9,9,0,0,0,50.66666667,48.61111111,34,81.81818182,0,41.26984127,100,0,50,39.31034483,34.75609756,0,0,0,3.354632588,6.900958466,3.642172524,7.188498403,1.629392971,4.792332268,1.725239617,2.108626198,0,0,2.49201278,6.038338658,2.49201278,0.862619808,0,0,2020,No,Men
8/8/2020,1,Irwin Rivera,Ali AlQaisi,Bantamweight,Southpaw,Orthodox,S-DEC,900,3,5:00,0,0,0,62,2,5,36,73,45,82,30,61,5,10,1,2,28,62,5,8,3,3,40,49.31506849,54.87804878,49.18032787,50,50,45.16129032,62.5,100,77.77777778,58.0952381,54.23728814,0,0.133333333,0.333333333,2.4,4.866666667,3,5.466666667,2,4.066666667,0.333333333,0.666666667,0.066666667,0.133333333,1.866666667,4.133333333,0.333333333,0.533333333,0.2,0.2,Orthodox,0,1,0,115,2,2,44,105,54,118,28,86,7,9,9,10,36,96,8,9,0,0,22.22222222,45.76271186,41.9047619,32.55813953,77.77777778,90,37.5,88.88888889,0,60,50.68493151,45.12195122,0.066666667,0.133333333,0.6,2.933333333,7,3.6,7.866666667,1.866666667,5.733333333,0.466666667,0.6,0.6,0.666666667,2.4,6.4,2.4,0.6,0,0,2020,No,Men
8/8/2020,1,Youssef Zalal,Peter Barrett,Featherweight,Switch,Southpaw,U-DEC,900,3,5:00,1,3,0,414,3,5,54,92,82,129,40,74,6,10,8,8,41,70,1,3,12,19,60,58.69565217,63.56589147,54.05405405,60,100,58.57142857,33.33333333,63.15789474,100,59.64912281,36.44859813,0.2,0.2,0.333333333,3.6,6.133333333,5.466666667,8.6,2.666666667,4.933333333,0.4,0.666666667,0.533333333,0.533333333,2.733333333,4.666666667,0.066666667,0.2,0.8,1.266666667,Southpaw,0,0,0,94,0,0,23,57,68,107,13,43,9,12,1,2,15,48,8,9,0,0,0,63.55140187,40.35087719,30.23255814,75,50,31.25,88.88888889,0,40,41.30434783,36.43410853,0,0,0.133333333,1.533333333,3.8,4.533333333,7.133333333,0.866666667,2.866666667,0.6,0.8,0.066666667,0.133333333,1,3.2,1,0.6,0,0,2020,No,Men
8/8/2020,1,Gavin Tucker,Justin Jaynes,Featherweight,Southpaw,Orthodox,SUB,703,3,1:43,0,4,1,84,1,2,87,211,88,212,61,177,23,30,3,4,86,207,1,3,0,1,50,41.23222749,41.50943396,34.46327684,76.66666667,75,41.54589372,33.33333333,0,100,59.40594059,59.22330097,0.341394026,0.085348506,0.170697013,7.425320057,18.00853485,7.510668563,18.09388336,5.20625889,15.10668563,1.963015647,2.560455192,0.256045519,0.341394026,7.33997155,17.66714083,0.085348506,0.256045519,0,0.085348506,Orthodox,1,1,1,38,0,0,41,101,42,103,30,84,11,17,0,0,31,87,2,2,8,12,0,40.77669903,40.59405941,35.71428571,64.70588235,0,35.63218391,100,66.66666667,50,58.76777251,58.49056604,0.085348506,0,0.085348506,3.499288762,8.620199147,3.584637269,8.790896159,2.560455192,7.169274538,0.93883357,1.450924609,0,0,2.645803698,7.425320057,2.645803698,0.170697013,0.682788051,1.024182077,2020,No,Men
8/8/2020,1,Andrew Sanchez,Wellington Turman,Middleweight,Orthodox,Orthodox,KO/TKO,254,1,4:14,1,0,0,71,0,1,28,55,40,68,23,48,4,6,1,1,26,53,0,0,2,2,0,50.90909091,58.82352941,47.91666667,66.66666667,100,49.05660377,0,100,100,58.82352941,53.57142857,0,0,0.236220472,6.614173228,12.99212598,9.448818898,16.06299213,5.433070866,11.33858268,0.94488189,1.417322835,0.236220472,0.236220472,6.141732283,12.51968504,0,0,0.472440945,0.472440945,Orthodox,0,0,0,0,0,0,21,51,26,56,16,40,1,7,4,4,21,51,0,0,0,0,0,46.42857143,41.17647059,40,14.28571429,100,41.17647059,0,0,100,49.09090909,41.17647059,0,0,0.236220472,4.960629921,12.04724409,6.141732283,13.22834646,3.779527559,9.448818898,0.236220472,1.653543307,0.94488189,0.94488189,4.960629921,12.04724409,4.960629921,0,0,0,2020,No,Men
8/8/2020,1,Nasrat Haqparast,Alexander Munoz,Lightweight,Southpaw,Switch,U-DEC,900,3,5:00,0,0,0,2,0,0,104,215,108,219,93,201,11,14,0,0,103,214,1,1,0,0,0,48.37209302,49.31506849,46.26865672,78.57142857,0,48.13084112,100,0,87.5,74.30555556,72.78911565,0,0,0,6.933333333,14.33333333,7.2,14.6,6.2,13.4,0.733333333,0.933333333,0,0,6.866666667,14.26666667,0.066666667,0.066666667,0,0,Switch,0,0,0,54,1,1,37,144,40,147,32,136,3,5,2,3,33,140,4,4,0,0,12.5,27.21088435,25.69444444,23.52941176,60,66.66666667,23.57142857,100,0,100,51.62790698,50.68493151,0,0.066666667,0.533333333,2.466666667,9.6,2.666666667,9.8,2.133333333,9.066666667,0.2,0.333333333,0.133333333,0.2,2.2,9.333333333,2.2,0.266666667,0,0,2020,No,Men
